#v(km/h),   acc(m/s^2),  forceMech(N), powMech(kW), fuelFlow(l/h), consump(liters/100km), Gear
166.00, -1.00, 3777.00, 175.661480, 5.53578, 3.33481, 7
166.00, -0.93, 7004.77, 324.497900, 6.09091, 3.66922, 7
166.00, -0.86, 10232.55, 473.334319, 6.78005, 4.08437, 7
166.00, -0.80, 12999.22, 600.908394, 7.44976, 4.48781, 7
166.00, -0.73, 16227.00, 749.744813, 8.29417, 4.99649, 7
166.00, -0.66, 19454.77, 898.581233, 9.18298, 5.53191, 7
166.00, -0.60, 22221.44, 1026.155307, 9.96708, 6.00426, 7
166.00, -0.53, 25449.22, 1174.991727, 10.89790, 6.56500, 7
166.00, -0.46, 28677.00, 1323.828147, 11.83923, 7.13206, 7
166.00, -0.40, 31443.66, 1451.402221, 12.65107, 7.62113, 7
166.00, -0.33, 34671.44, 1600.238640, 13.60166, 8.19377, 7
166.00, -0.26, 37899.22, 1749.075060, 14.55445, 8.76774, 7
166.00, -0.19, 41127.00, 1897.911480, 15.50847, 9.34245, 7
166.00, -0.13, 43893.66, 2025.485554, 16.32678, 9.83541, 7
166.00, -0.06, 47121.44, 2174.321974, 17.28186, 10.41076, 7
166.00, 0.00, 49888.11, 2301.896048, 18.10070, 10.90404, 7
166.00, 0.06, 52654.77, 2429.470122, 18.91967, 11.39739, 7
166.00, 0.13, 55882.55, 2578.306542, 19.87527, 11.97305, 7
166.00, 0.19, 58649.22, 2705.880616, 20.69447, 12.46655, 7
166.00, 0.26, 61877.00, 2854.717036, 21.65043, 13.04243, 7
166.00, 0.33, 65104.77, 3003.553455, 22.60680, 13.61855, 7
166.00, 0.39, 67871.44, 3131.127529, 23.42716, 14.11275, 7
166.00, 0.46, 71099.22, 3279.963949, 24.38563, 14.69014, 7
166.00, 0.53, 74327.00, 3428.800369, 25.34698, 15.26927, 7
166.00, 0.60, 77554.77, 3577.636789, 26.31405, 15.85184, 7
166.00, 0.66, 80321.44, 3705.210863, 27.15168, 16.35643, 7
166.00, 0.73, 83549.22, 3854.047282, 28.14846, 16.95690, 7
166.00, 0.80, 86777.00, 4002.883702, 29.18589, 17.58186, 7
166.00, 0.86, 89543.66, 4130.457776, 30.13686, 18.15474, 7
166.00, 0.93, 92771.44, 4279.294196, 31.38453, 18.90634, 7
166.00, 1.00, 95999.22, 4428.130616, 32.91880, 19.83060, 7
166.00, 1.06, 98765.88, 4555.704690, 33.91057, 20.42806, 6
166.00, 1.13, 101993.66, 4704.541110, 11842.10526, 7133.79835, 1
166.00, 1.20, 105221.44, 4853.377529, 11842.10526, 7133.79835, 1
166.00, 1.26, 107988.11, 4980.951603, 11842.10526, 7133.79835, 1
166.00, 1.33, 111215.88, 5129.788023, 11842.10526, 7133.79835, 1
166.00, 1.40, 114443.66, 5278.624443, 11842.10526, 7133.79835, 1
166.00, 1.46, 117210.33, 5406.198517, 11842.10526, 7133.79835, 1
166.00, 1.53, 120438.11, 5555.034937, 11842.10526, 7133.79835, 1
166.00, 1.60, 123665.88, 5703.871356, 11842.10526, 7133.79835, 1
166.00, 1.66, 126432.55, 5831.445431, 11842.10526, 7133.79835, 1
166.00, 1.73, 129660.33, 5980.281850, 11842.10526, 7133.79835, 1
166.00, 1.79, 132427.00, 6107.855924, 11842.10526, 7133.79835, 1
166.00, 1.86, 135654.77, 6256.692344, 11842.10526, 7133.79835, 1
166.00, 1.93, 138882.55, 6405.528764, 11842.10526, 7133.79835, 1
166.00, 2.00, 142110.33, 6554.365184, 11842.10526, 7133.79835, 1
166.00, 2.06, 144877.00, 6681.939258, 11842.10526, 7133.79835, 1
166.00, 2.13, 148104.77, 6830.775677, 11842.10526, 7133.79835, 1
166.00, 2.20, 151332.55, 6979.612097, 11842.10526, 7133.79835, 1
166.00, 2.26, 154099.22, 7107.186171, 11842.10526, 7133.79835, 1
166.00, 2.33, 157327.00, 7256.022591, 11842.10526, 7133.79835, 1
166.00, 2.40, 160554.77, 7404.859011, 11842.10526, 7133.79835, 1
166.00, 2.46, 163321.44, 7532.433085, 11842.10526, 7133.79835, 1
166.00, 2.53, 166549.22, 7681.269505, 11842.10526, 7133.79835, 1
166.00, 2.60, 169777.00, 7830.105924, 11842.10526, 7133.79835, 1
166.00, 2.66, 172543.66, 7957.679998, 11842.10526, 7133.79835, 1
166.00, 2.73, 175771.44, 8106.516418, 11842.10526, 7133.79835, 1
166.00, 2.80, 178999.22, 8255.352838, 11842.10526, 7133.79835, 1
166.00, 2.86, 181765.88, 8382.926912, 11842.10526, 7133.79835, 1
166.00, 2.93, 184993.66, 8531.763332, 11842.10526, 7133.79835, 1
166.00, 3.00, 188221.44, 8680.599752, 11842.10526, 7133.79835, 1

168.00, -1.00, 4879.97, 229.231964, 5.78373, 3.44269, 7
168.00, -0.93, 8146.64, 381.676409, 6.39745, 3.80801, 7
168.00, -0.86, 11413.30, 534.120853, 7.13406, 4.24646, 7
168.00, -0.80, 14213.30, 664.787520, 7.83539, 4.66392, 7
168.00, -0.73, 17479.97, 817.231964, 8.70831, 5.18352, 7
168.00, -0.66, 20746.64, 969.676409, 9.61924, 5.72574, 7
168.00, -0.60, 23546.64, 1100.343076, 10.41891, 6.20173, 7
168.00, -0.53, 26813.30, 1252.787520, 11.36537, 6.76510, 7
168.00, -0.46, 30079.97, 1405.231964, 12.32063, 7.33371, 7
168.00, -0.40, 32879.97, 1535.898631, 13.14358, 7.82356, 7
168.00, -0.33, 36146.64, 1688.343076, 14.10656, 8.39676, 7
168.00, -0.26, 39413.30, 1840.787520, 15.07135, 8.97104, 7
168.00, -0.19, 42679.97, 1993.231964, 16.03717, 9.54593, 7
168.00, -0.13, 45479.97, 2123.898631, 16.86548, 10.03898, 7
168.00, -0.06, 48746.64, 2276.343076, 17.83217, 10.61439, 7
168.00, 0.00, 51546.64, 2407.009742, 18.66094, 11.10770, 7
168.00, 0.06, 54346.64, 2537.676409, 19.48982, 11.60109, 7
168.00, 0.13, 57613.30, 2690.120853, 20.45698, 12.17677, 7
168.00, 0.19, 60413.30, 2820.787520, 21.28611, 12.67030, 7
168.00, 0.26, 63679.97, 2973.231964, 22.25369, 13.24624, 7
168.00, 0.33, 66946.64, 3125.676409, 23.22179, 13.82249, 7
168.00, 0.39, 69746.64, 3256.343076, 24.05236, 14.31688, 7
168.00, 0.46, 73013.30, 3408.787520, 25.02310, 14.89471, 7
168.00, 0.53, 76279.97, 3561.231964, 25.99748, 15.47469, 7
168.00, 0.60, 79546.64, 3713.676409, 26.97906, 16.05896, 7
168.00, 0.66, 82346.64, 3844.343076, 27.83140, 16.56631, 7
168.00, 0.73, 85613.30, 3996.787520, 28.85044, 17.17288, 7
168.00, 0.80, 88879.97, 4149.231964, 29.92068, 17.80993, 7
168.00, 0.86, 91679.97, 4279.898631, 30.91579, 18.40226, 7
168.00, 0.93, 94946.64, 4432.343076, 32.25075, 19.19688, 7
168.00, 1.00, 98213.30, 4584.787520, 33.83355, 20.13902, 6
168.00, 1.06, 101013.30, 4715.454187, 11842.10526, 7048.87218, 1
168.00, 1.13, 104279.97, 4867.898631, 11842.10526, 7048.87218, 1
168.00, 1.20, 107546.64, 5020.343076, 11842.10526, 7048.87218, 1
168.00, 1.26, 110346.64, 5151.009742, 11842.10526, 7048.87218, 1
168.00, 1.33, 113613.30, 5303.454187, 11842.10526, 7048.87218, 1
168.00, 1.40, 116879.97, 5455.898631, 11842.10526, 7048.87218, 1
168.00, 1.46, 119679.97, 5586.565298, 11842.10526, 7048.87218, 1
168.00, 1.53, 122946.64, 5739.009742, 11842.10526, 7048.87218, 1
168.00, 1.60, 126213.30, 5891.454187, 11842.10526, 7048.87218, 1
168.00, 1.66, 129013.30, 6022.120853, 11842.10526, 7048.87218, 1
168.00, 1.73, 132279.97, 6174.565298, 11842.10526, 7048.87218, 1
168.00, 1.79, 135079.97, 6305.231964, 11842.10526, 7048.87218, 1
168.00, 1.86, 138346.64, 6457.676409, 11842.10526, 7048.87218, 1
168.00, 1.93, 141613.30, 6610.120853, 11842.10526, 7048.87218, 1
168.00, 2.00, 144879.97, 6762.565298, 11842.10526, 7048.87218, 1
168.00, 2.06, 147679.97, 6893.231964, 11842.10526, 7048.87218, 1
168.00, 2.13, 150946.64, 7045.676409, 11842.10526, 7048.87218, 1
168.00, 2.20, 154213.30, 7198.120853, 11842.10526, 7048.87218, 1
168.00, 2.26, 157013.30, 7328.787520, 11842.10526, 7048.87218, 1
168.00, 2.33, 160279.97, 7481.231964, 11842.10526, 7048.87218, 1
168.00, 2.40, 163546.64, 7633.676409, 11842.10526, 7048.87218, 1
168.00, 2.46, 166346.64, 7764.343076, 11842.10526, 7048.87218, 1
168.00, 2.53, 169613.30, 7916.787520, 11842.10526, 7048.87218, 1
168.00, 2.60, 172879.97, 8069.231964, 11842.10526, 7048.87218, 1
168.00, 2.66, 175679.97, 8199.898631, 11842.10526, 7048.87218, 1
168.00, 2.73, 178946.64, 8352.343076, 11842.10526, 7048.87218, 1
168.00, 2.80, 182213.30, 8504.787520, 11842.10526, 7048.87218, 1
168.00, 2.86, 185013.30, 8635.454187, 11842.10526, 7048.87218, 1
168.00, 2.93, 188279.97, 8787.898631, 11842.10526, 7048.87218, 1
168.00, 3.00, 191546.64, 8940.343076, 11842.10526, 7048.87218, 1

170.00, -1.00, 6020.94, 285.822085, 6.05842, 3.56378, 7
170.00, -0.93, 9326.49, 441.917764, 6.72836, 3.95786, 7
170.00, -0.86, 12632.05, 598.013443, 7.50905, 4.41709, 7
170.00, -0.80, 15465.38, 731.809739, 8.23947, 4.84675, 7
170.00, -0.73, 18770.94, 887.905418, 9.13872, 5.37572, 7
170.00, -0.66, 22076.49, 1044.001097, 10.07029, 5.92370, 7
170.00, -0.60, 24909.83, 1177.797394, 10.88472, 6.40277, 7
170.00, -0.53, 28215.38, 1333.893073, 11.84619, 6.96835, 7
170.00, -0.46, 31520.94, 1489.988752, 12.81501, 7.53824, 7
170.00, -0.40, 34354.27, 1623.785048, 13.64888, 8.02875, 7
170.00, -0.33, 37659.83, 1779.880727, 14.62410, 8.60241, 7
170.00, -0.26, 40965.38, 1935.976406, 15.60081, 9.17695, 7
170.00, -0.19, 44270.94, 2092.072085, 16.57838, 9.75199, 7
170.00, -0.13, 47104.27, 2225.868381, 17.41668, 10.24511, 7
170.00, -0.06, 50409.83, 2381.964060, 18.39497, 10.82057, 7
170.00, 0.00, 53243.16, 2515.760357, 19.23366, 11.31391, 7
170.00, 0.06, 56076.49, 2649.556653, 20.07244, 11.80732, 7
170.00, 0.13, 59382.05, 2805.652332, 21.05117, 12.38304, 7
170.00, 0.19, 62215.38, 2939.448628, 21.89023, 12.87661, 7
170.00, 0.26, 65520.94, 3095.544307, 22.86947, 13.45263, 7
170.00, 0.33, 68826.49, 3251.639986, 23.84935, 14.02903, 7
170.00, 0.39, 71659.83, 3385.436283, 24.69023, 14.52366, 7
170.00, 0.46, 74965.38, 3541.531962, 25.67345, 15.10203, 7
170.00, 0.53, 78270.94, 3697.627641, 26.66127, 15.68310, 7
170.00, 0.60, 81576.49, 3853.723320, 27.65820, 16.26953, 7
170.00, 0.66, 84409.83, 3987.519616, 28.52660, 16.78035, 7
170.00, 0.73, 87715.38, 4143.615295, 29.57085, 17.39462, 7
170.00, 0.80, 91020.94, 4299.710974, 30.67977, 18.04692, 7
170.00, 0.86, 93854.27, 4433.507270, 31.72845, 18.66379, 7
170.00, 0.93, 97159.83, 4589.602949, 33.17153, 19.51266, 7
170.00, 1.00, 100465.38, 4745.698628, 11842.10526, 6965.94427, 1
170.00, 1.06, 103298.72, 4879.494925, 11842.10526, 6965.94427, 1
170.00, 1.13, 106604.27, 5035.590604, 11842.10526, 6965.94427, 1
170.00, 1.20, 109909.83, 5191.686283, 11842.10526, 6965.94427, 1
170.00, 1.26, 112743.16, 5325.482579, 11842.10526, 6965.94427, 1
170.00, 1.33, 116048.72, 5481.578258, 11842.10526, 6965.94427, 1
170.00, 1.40, 119354.27, 5637.673937, 11842.10526, 6965.94427, 1
170.00, 1.46, 122187.60, 5771.470233, 11842.10526, 6965.94427, 1
170.00, 1.53, 125493.16, 5927.565912, 11842.10526, 6965.94427, 1
170.00, 1.60, 128798.72, 6083.661591, 11842.10526, 6965.94427, 1
170.00, 1.66, 131632.05, 6217.457888, 11842.10526, 6965.94427, 1
170.00, 1.73, 134937.60, 6373.553567, 11842.10526, 6965.94427, 1
170.00, 1.79, 137770.94, 6507.349863, 11842.10526, 6965.94427, 1
170.00, 1.86, 141076.49, 6663.445542, 11842.10526, 6965.94427, 1
170.00, 1.93, 144382.05, 6819.541221, 11842.10526, 6965.94427, 1
170.00, 2.00, 147687.60, 6975.636900, 11842.10526, 6965.94427, 1
170.00, 2.06, 150520.94, 7109.433196, 11842.10526, 6965.94427, 1
170.00, 2.13, 153826.49, 7265.528875, 11842.10526, 6965.94427, 1
170.00, 2.20, 157132.05, 7421.624554, 11842.10526, 6965.94427, 1
170.00, 2.26, 159965.38, 7555.420850, 11842.10526, 6965.94427, 1
170.00, 2.33, 163270.94, 7711.516529, 11842.10526, 6965.94427, 1
170.00, 2.40, 166576.49, 7867.612209, 11842.10526, 6965.94427, 1
170.00, 2.46, 169409.83, 8001.408505, 11842.10526, 6965.94427, 1
170.00, 2.53, 172715.38, 8157.504184, 11842.10526, 6965.94427, 1
170.00, 2.60, 176020.94, 8313.599863, 11842.10526, 6965.94427, 1
170.00, 2.66, 178854.27, 8447.396159, 11842.10526, 6965.94427, 1
170.00, 2.73, 182159.83, 8603.491838, 11842.10526, 6965.94427, 1
170.00, 2.80, 185465.38, 8759.587517, 11842.10526, 6965.94427, 1
170.00, 2.86, 188298.72, 8893.383813, 11842.10526, 6965.94427, 1
170.00, 2.93, 191604.27, 9049.479492, 11842.10526, 6965.94427, 1
170.00, 3.00, 194909.83, 9205.575171, 11842.10526, 6965.94427, 1

172.00, -1.00, 7200.35, 345.516773, 6.36011, 3.69774, 7
172.00, -0.93, 10544.80, 505.306896, 7.08303, 4.11804, 7
172.00, -0.86, 13889.24, 665.097020, 7.90436, 4.59556, 7
172.00, -0.80, 16755.91, 802.059983, 8.66151, 5.03576, 7
172.00, -0.73, 20100.35, 961.850106, 9.58507, 5.57272, 7
172.00, -0.66, 23444.80, 1121.640230, 10.53599, 6.12558, 7
172.00, -0.60, 26311.46, 1258.603193, 11.36443, 6.60723, 7
172.00, -0.53, 29655.91, 1418.393316, 12.34039, 7.17464, 7
172.00, -0.46, 33000.35, 1578.183440, 13.32244, 7.74560, 7
172.00, -0.40, 35867.02, 1715.146403, 14.16705, 8.23666, 7
172.00, -0.33, 39211.46, 1874.936526, 15.15440, 8.81070, 7
172.00, -0.26, 42555.91, 2034.726649, 16.14297, 9.38545, 7
172.00, -0.19, 45900.35, 2194.516773, 17.13225, 9.96061, 7
172.00, -0.13, 48767.02, 2331.479736, 17.98052, 10.45379, 7
172.00, -0.06, 52111.46, 2491.269859, 18.97039, 11.02930, 7
172.00, 0.00, 54978.13, 2628.232822, 19.81899, 11.52267, 7
172.00, 0.06, 57844.80, 2765.195785, 20.66769, 12.01610, 7
172.00, 0.13, 61189.24, 2924.985909, 21.65798, 12.59185, 7
172.00, 0.19, 64055.91, 3061.948872, 22.50700, 13.08547, 7
172.00, 0.26, 67400.35, 3221.738995, 23.49793, 13.66158, 7
172.00, 0.33, 70744.80, 3381.529119, 24.48967, 14.23818, 7
172.00, 0.39, 73611.46, 3518.492082, 25.34097, 14.73312, 7
172.00, 0.46, 76955.91, 3678.282205, 26.33696, 15.31218, 7
172.00, 0.53, 80300.35, 3838.072329, 27.33875, 15.89462, 7
172.00, 0.60, 83644.80, 3997.862452, 28.35211, 16.48378, 7
172.00, 0.66, 86511.46, 4134.825415, 29.23828, 16.99900, 7
172.00, 0.73, 89855.91, 4294.615538, 30.31157, 17.62301, 7
172.00, 0.80, 93200.35, 4454.405662, 31.46673, 18.29461, 7
172.00, 0.86, 96067.02, 4591.368625, 32.58114, 18.94252, 7
172.00, 0.93, 99411.46, 4751.158748, 34.15918, 19.85999, 7
172.00, 1.00, 102755.91, 4910.948872, 11842.10526, 6884.94492, 1
172.00, 1.06, 105622.57, 5047.911835, 11842.10526, 6884.94492, 1
172.00, 1.13, 108967.02, 5207.701958, 11842.10526, 6884.94492, 1
172.00, 1.20, 112311.46, 5367.492082, 11842.10526, 6884.94492, 1
172.00, 1.26, 115178.13, 5504.455045, 11842.10526, 6884.94492, 1
172.00, 1.33, 118522.57, 5664.245168, 11842.10526, 6884.94492, 1
172.00, 1.40, 121867.02, 5824.035291, 11842.10526, 6884.94492, 1
172.00, 1.46, 124733.68, 5960.998254, 11842.10526, 6884.94492, 1
172.00, 1.53, 128078.13, 6120.788378, 11842.10526, 6884.94492, 1
172.00, 1.60, 131422.57, 6280.578501, 11842.10526, 6884.94492, 1
172.00, 1.66, 134289.24, 6417.541464, 11842.10526, 6884.94492, 1
172.00, 1.73, 137633.68, 6577.331588, 11842.10526, 6884.94492, 1
172.00, 1.79, 140500.35, 6714.294551, 11842.10526, 6884.94492, 1
172.00, 1.86, 143844.80, 6874.084674, 11842.10526, 6884.94492, 1
172.00, 1.93, 147189.24, 7033.874798, 11842.10526, 6884.94492, 1
172.00, 2.00, 150533.68, 7193.664921, 11842.10526, 6884.94492, 1
172.00, 2.06, 153400.35, 7330.627884, 11842.10526, 6884.94492, 1
172.00, 2.13, 156744.80, 7490.418008, 11842.10526, 6884.94492, 1
172.00, 2.20, 160089.24, 7650.208131, 11842.10526, 6884.94492, 1
172.00, 2.26, 162955.91, 7787.171094, 11842.10526, 6884.94492, 1
172.00, 2.33, 166300.35, 7946.961217, 11842.10526, 6884.94492, 1
172.00, 2.40, 169644.80, 8106.751341, 11842.10526, 6884.94492, 1
172.00, 2.46, 172511.46, 8243.714304, 11842.10526, 6884.94492, 1
172.00, 2.53, 175855.91, 8403.504427, 11842.10526, 6884.94492, 1
172.00, 2.60, 179200.35, 8563.294551, 11842.10526, 6884.94492, 1
172.00, 2.66, 182067.02, 8700.257514, 11842.10526, 6884.94492, 1
172.00, 2.73, 185411.46, 8860.047637, 11842.10526, 6884.94492, 1
172.00, 2.80, 188755.91, 9019.837761, 11842.10526, 6884.94492, 1
172.00, 2.86, 191622.57, 9156.800724, 11842.10526, 6884.94492, 1
172.00, 2.93, 194967.02, 9316.590847, 11842.10526, 6884.94492, 1
172.00, 3.00, 198311.46, 9476.380970, 11842.10526, 6884.94492, 1

174.00, -1.00, 8418.66, 408.401964, 6.68851, 3.84397, 7
174.00, -0.93, 11801.99, 571.929742, 7.46076, 4.28779, 7
174.00, -0.86, 15185.33, 735.457520, 8.31936, 4.78124, 7
174.00, -0.80, 18085.33, 875.624187, 9.10102, 5.23047, 7
174.00, -0.73, 21468.66, 1039.151964, 10.04711, 5.77420, 7
174.00, -0.66, 24851.99, 1202.679742, 11.01620, 6.33115, 7
174.00, -0.60, 27751.99, 1342.846409, 11.85802, 6.81496, 7
174.00, -0.53, 31135.33, 1506.374187, 12.84799, 7.38390, 7
174.00, -0.46, 34518.66, 1669.901964, 13.84299, 7.95574, 7
174.00, -0.40, 37418.66, 1810.068631, 14.69822, 8.44725, 7
174.00, -0.33, 40801.99, 1973.596409, 15.69758, 9.02160, 7
174.00, -0.26, 44185.33, 2137.124187, 16.69796, 9.59653, 7
174.00, -0.19, 47568.66, 2300.651964, 17.69891, 10.17179, 7
174.00, -0.13, 50468.66, 2440.818631, 18.55713, 10.66502, 7
174.00, -0.06, 53851.99, 2604.346409, 19.55858, 11.24056, 7
174.00, 0.00, 56751.99, 2744.513076, 20.41709, 11.73396, 7
174.00, 0.06, 59651.99, 2884.679742, 21.27570, 12.22741, 7
174.00, 0.13, 63035.33, 3048.207520, 22.27758, 12.80321, 7
174.00, 0.19, 65935.33, 3188.374187, 23.13657, 13.29688, 7
174.00, 0.26, 69318.66, 3351.901964, 24.13923, 13.87312, 7
174.00, 0.33, 72701.99, 3515.429742, 25.14293, 14.44996, 7
174.00, 0.39, 75601.99, 3655.596409, 26.00483, 14.94530, 7
174.00, 0.46, 78985.33, 3819.124187, 27.01392, 15.52524, 7
174.00, 0.53, 82368.66, 3982.651964, 28.03039, 16.10942, 7
174.00, 0.60, 85751.99, 4146.179742, 29.06156, 16.70204, 7
174.00, 0.66, 88651.99, 4286.346409, 29.96774, 17.22284, 7
174.00, 0.73, 92035.33, 4449.874187, 31.07501, 17.85920, 7
174.00, 0.80, 95418.66, 4613.401964, 32.28620, 18.55529, 7
174.00, 0.86, 98318.66, 4753.568631, 33.48204, 19.24255, 7
174.00, 0.93, 101701.99, 4917.096409, 11842.10526, 6805.80762, 1
174.00, 1.00, 105085.33, 5080.624187, 11842.10526, 6805.80762, 1
174.00, 1.06, 107985.33, 5220.790853, 11842.10526, 6805.80762, 1
174.00, 1.13, 111368.66, 5384.318631, 11842.10526, 6805.80762, 1
174.00, 1.20, 114751.99, 5547.846409, 11842.10526, 6805.80762, 1
174.00, 1.26, 117651.99, 5688.013076, 11842.10526, 6805.80762, 1
174.00, 1.33, 121035.33, 5851.540853, 11842.10526, 6805.80762, 1
174.00, 1.40, 124418.66, 6015.068631, 11842.10526, 6805.80762, 1
174.00, 1.46, 127318.66, 6155.235298, 11842.10526, 6805.80762, 1
174.00, 1.53, 130701.99, 6318.763076, 11842.10526, 6805.80762, 1
174.00, 1.60, 134085.33, 6482.290853, 11842.10526, 6805.80762, 1
174.00, 1.66, 136985.33, 6622.457520, 11842.10526, 6805.80762, 1
174.00, 1.73, 140368.66, 6785.985298, 11842.10526, 6805.80762, 1
174.00, 1.79, 143268.66, 6926.151964, 11842.10526, 6805.80762, 1
174.00, 1.86, 146651.99, 7089.679742, 11842.10526, 6805.80762, 1
174.00, 1.93, 150035.33, 7253.207520, 11842.10526, 6805.80762, 1
174.00, 2.00, 153418.66, 7416.735298, 11842.10526, 6805.80762, 1
174.00, 2.06, 156318.66, 7556.901964, 11842.10526, 6805.80762, 1
174.00, 2.13, 159701.99, 7720.429742, 11842.10526, 6805.80762, 1
174.00, 2.20, 163085.33, 7883.957520, 11842.10526, 6805.80762, 1
174.00, 2.26, 165985.33, 8024.124187, 11842.10526, 6805.80762, 1
174.00, 2.33, 169368.66, 8187.651964, 11842.10526, 6805.80762, 1
174.00, 2.40, 172751.99, 8351.179742, 11842.10526, 6805.80762, 1
174.00, 2.46, 175651.99, 8491.346409, 11842.10526, 6805.80762, 1
174.00, 2.53, 179035.33, 8654.874187, 11842.10526, 6805.80762, 1
174.00, 2.60, 182418.66, 8818.401964, 11842.10526, 6805.80762, 1
174.00, 2.66, 185318.66, 8958.568631, 11842.10526, 6805.80762, 1
174.00, 2.73, 188701.99, 9122.096409, 11842.10526, 6805.80762, 1
174.00, 2.80, 192085.33, 9285.624187, 11842.10526, 6805.80762, 1
174.00, 2.86, 194985.33, 9425.790853, 11842.10526, 6805.80762, 1
174.00, 2.93, 198368.66, 9589.318631, 11842.10526, 6805.80762, 1
174.00, 3.00, 201751.99, 9752.846409, 11842.10526, 6805.80762, 1

176.00, -1.00, 9676.32, 474.564601, 7.04303, 4.00172, 7
176.00, -0.93, 13098.54, 641.873243, 7.86073, 4.46632, 7
176.00, -0.86, 16520.77, 809.181885, 8.75341, 4.97353, 7
176.00, -0.80, 19454.10, 952.589292, 9.55757, 5.43044, 7
176.00, -0.73, 22876.32, 1119.897934, 10.52458, 5.97987, 7
176.00, -0.66, 26298.54, 1287.206576, 11.51083, 6.54025, 7
176.00, -0.60, 29231.88, 1430.613984, 12.36548, 7.02584, 7
176.00, -0.53, 32654.10, 1597.922626, 13.36905, 7.59605, 7
176.00, -0.46, 36076.32, 1765.231268, 14.37677, 8.16862, 7
176.00, -0.40, 39009.65, 1908.638675, 15.24248, 8.66050, 7
176.00, -0.33, 42431.88, 2075.947317, 16.25378, 9.23510, 7
176.00, -0.26, 45854.10, 2243.255959, 17.26591, 9.81017, 7
176.00, -0.19, 49276.32, 2410.564601, 18.27850, 10.38551, 7
176.00, -0.13, 52209.65, 2553.972008, 19.14667, 10.87879, 7
176.00, -0.06, 55631.88, 2721.280650, 20.15969, 11.45437, 7
176.00, 0.00, 58565.21, 2864.688058, 21.02811, 11.94779, 7
176.00, 0.06, 61498.54, 3008.095465, 21.89663, 12.44127, 7
176.00, 0.13, 64920.77, 3175.404107, 22.91012, 13.01711, 7
176.00, 0.19, 67854.10, 3318.811515, 23.77911, 13.51086, 7
176.00, 0.26, 71276.32, 3486.120156, 24.79357, 14.08726, 7
176.00, 0.33, 74698.54, 3653.428798, 25.80936, 14.66441, 7
176.00, 0.39, 77631.88, 3796.836206, 26.68204, 15.16025, 7
176.00, 0.46, 81054.10, 3964.144848, 27.70469, 15.74130, 7
176.00, 0.53, 84476.32, 4131.453490, 28.73676, 16.32771, 7
176.00, 0.60, 87898.54, 4298.762132, 29.78753, 16.92473, 7
176.00, 0.66, 90831.88, 4442.169539, 30.71663, 17.45263, 7
176.00, 0.73, 94254.10, 4609.478181, 31.86428, 18.10470, 7
176.00, 0.80, 97676.32, 4776.786823, 33.14416, 18.83191, 7
176.00, 0.86, 100609.65, 4920.194231, 11842.10526, 6728.46890, 1
176.00, 0.93, 104031.88, 5087.502873, 11842.10526, 6728.46890, 1
176.00, 1.00, 107454.10, 5254.811515, 11842.10526, 6728.46890, 1
176.00, 1.06, 110387.43, 5398.218922, 11842.10526, 6728.46890, 1
176.00, 1.13, 113809.65, 5565.527564, 11842.10526, 6728.46890, 1
176.00, 1.20, 117231.88, 5732.836206, 11842.10526, 6728.46890, 1
176.00, 1.26, 120165.21, 5876.243613, 11842.10526, 6728.46890, 1
176.00, 1.33, 123587.43, 6043.552255, 11842.10526, 6728.46890, 1
176.00, 1.40, 127009.65, 6210.860897, 11842.10526, 6728.46890, 1
176.00, 1.46, 129942.99, 6354.268305, 11842.10526, 6728.46890, 1
176.00, 1.53, 133365.21, 6521.576947, 11842.10526, 6728.46890, 1
176.00, 1.60, 136787.43, 6688.885589, 11842.10526, 6728.46890, 1
176.00, 1.66, 139720.77, 6832.292996, 11842.10526, 6728.46890, 1
176.00, 1.73, 143142.99, 6999.601638, 11842.10526, 6728.46890, 1
176.00, 1.79, 146076.32, 7143.009045, 11842.10526, 6728.46890, 1
176.00, 1.86, 149498.54, 7310.317687, 11842.10526, 6728.46890, 1
176.00, 1.93, 152920.77, 7477.626329, 11842.10526, 6728.46890, 1
176.00, 2.00, 156342.99, 7644.934971, 11842.10526, 6728.46890, 1
176.00, 2.06, 159276.32, 7788.342379, 11842.10526, 6728.46890, 1
176.00, 2.13, 162698.54, 7955.651021, 11842.10526, 6728.46890, 1
176.00, 2.20, 166120.77, 8122.959663, 11842.10526, 6728.46890, 1
176.00, 2.26, 169054.10, 8266.367070, 11842.10526, 6728.46890, 1
176.00, 2.33, 172476.32, 8433.675712, 11842.10526, 6728.46890, 1
176.00, 2.40, 175898.54, 8600.984354, 11842.10526, 6728.46890, 1
176.00, 2.46, 178831.88, 8744.391761, 11842.10526, 6728.46890, 1
176.00, 2.53, 182254.10, 8911.700403, 11842.10526, 6728.46890, 1
176.00, 2.60, 185676.32, 9079.009045, 11842.10526, 6728.46890, 1
176.00, 2.66, 188609.65, 9222.416453, 11842.10526, 6728.46890, 1
176.00, 2.73, 192031.88, 9389.725095, 11842.10526, 6728.46890, 1
